text,episode,season,name
"CERSEI: Hello, little dove. But you are a beauty. How old are you?",1,1,Winter is Coming
"SANSA: Thirteen, Your Grace.",1,1,Winter is Coming
CERSEI: You’re tall. Still growing?,1,1,Winter is Coming
"SANSA: I think so, Your Grace.",1,1,Winter is Coming
CERSEI: And have you bled yet?,1,1,Winter is Coming
"SANSA (discomfited): No, Your Grace.",1,1,Winter is Coming
CERSEI: And your dress. Did you make it?,1,1,Winter is Coming
[SANSA nods yes.],1,1,Winter is Coming
CERSEI: Such talent. You must make something for me.,1,1,Winter is Coming
[SANSA departs.],1,1,Winter is Coming
CERSEI (to CATELYN]: I hear we might share a grandchild someday.,1,1,Winter is Coming
CATELYN: I hear the same.,1,1,Winter is Coming
CERSEI: Your daughter will do well in the capital. Such a beauty shouldn’t stay hidden up here forever.,1,1,Winter is Coming
[SANSA and JOFFREY catch each other’s eye. JOFFREY smiles at her and she turns to her friend.],1,1,Winter is Coming
[JAIME and NED meet up. JAIME blocks their path.],1,1,Winter is Coming
NED: Your pardon.,1,1,Winter is Coming
JAIME: I hear we might be neighbors soon. I hope it’s true.,1,1,Winter is Coming
"NED: Yes, the king has honored me with his offer.",1,1,Winter is Coming
"JAIME: I’m sure we’ll have a tournament to celebrate the new title, if you accept. It would be good to have you in the field. The competition has become a bit stale. ",1,1,Winter is Coming
NED: I don’t fight in tournaments.,1,1,Winter is Coming
JAIME: No? Getting a little old for it?,1,1,Winter is Coming
"NED: I don’t fight in tournaments because when I fight a man for real, I don’t want him to know what I can do.",1,1,Winter is Coming
JAIME: Well said.,1,1,Winter is Coming
[ARYA flips food onto SANSA’s face.],1,1,Winter is Coming
SANSA: Arya!,1,1,Winter is Coming
[CATELYN signals a laughing ROBB to deal with the girls. He hoists up ARYA.],1,1,Winter is Coming
ROBB: Time for bed.,1,1,Winter is Coming
[The scene shifts to after the banquet. NED and CATELYN are in their bed.],1,1,Winter is Coming
"NED: I’m a Northman. I belong here with you, not down south in that rat’s nest they call a capital.",1,1,Winter is Coming
CATELYN: I won’t let him take you.,1,1,Winter is Coming
NED: The king takes what he wants. That’s why he’s king.,1,1,Winter is Coming
"CATELYN: I’ll say, ‘Listen, fat man, you are not taking my husband anywhere. He belongs to me now.’",1,1,Winter is Coming
NED: How did he get so fat?,1,1,Winter is Coming
CATELYN: He only stops eating when it’s time for a drink.,1,1,Winter is Coming
[There’s a knock at the door.],1,1,Winter is Coming
"A VOICE: It’s Maester Luwin, my lord.",1,1,Winter is Coming
NED: Send him in.,1,1,Winter is Coming
"LUWIN: Pardon, my lord, my lady. A rider in the night from your sister.",1,1,Winter is Coming
[He hands CATELYN a sealed note.],1,1,Winter is Coming
NED: Stay. ,1,1,Winter is Coming
CATELYN: This was sent from the Eyrie. What’s she doing at the Eyrie? She hasn’t been back there since her wedding.,1,1,Winter is Coming
"[CATELYN reads the note, looks up in alarm, and then burns it.]",1,1,Winter is Coming
NED: What news?,1,1,Winter is Coming
CATELYN: She’s fled the capital. She says Jon Arryn was murdered. By the Lannisters. She says the king is in danger.,1,1,Winter is Coming
"NED: She’s fresh widowed, Cat. She doesn’t know what she’s saying.",1,1,Winter is Coming
"CATELYN: Lysa’s head would be on a spike right now if the wrong people had found that letter. Do you think she would risk her life, her son’s life, if she wasn’t certain her husband was murdered?",1,1,Winter is Coming
"LUWIN: If this news is true, and the Lannisters conspire against the throne, who but you can protect the king?",1,1,Winter is Coming
CATELYN: They murdered the last Hand. Now you want Ned to take the job.,1,1,Winter is Coming
"LUWIN: The king rode for a month to ask Lord Stark’s help. He’s the only one he trusts. You swore the king an oath, my lord.",1,1,Winter is Coming
CATELYN: He spent half his life fighting Robert’s wars. He owes him nothing. (To NED) Your father and brother rode south once on a king’s demand.,1,1,Winter is Coming
LUWIN: A different time. Different king.,1,1,Winter is Coming
[The scene shifts to the wild wedding celebration of KHAL DROGO and DAENERYS. Fighting and fornication. DAENERYS looks stricken at everything around her.],1,1,Winter is Coming
VISERYS: When do I meet with the Khal? We need to begin planning the invasion.,1,1,Winter is Coming
"ILLYRIO: If Khal Drogo has promised you a crown, you shall have it.",1,1,Winter is Coming
VISERYS: When?,1,1,Winter is Coming
ILLYRIO: When their omens favor war.,1,1,Winter is Coming
VISERYS: I piss on Dothraki omens. I waited 17 years to get my throne back. ,1,1,Winter is Coming
[The s*x and violence intensify. Two men fight to the death over a woman each is trying to rape. KHAL DROGO watches avidly.],1,1,Winter is Coming
ILLYRIO: A Dothraki wedding without at least three deaths is considered a dull affair.,1,1,Winter is Coming
"[A knight in Westerosi garb appears. KHAL DROGO greets him in Dothraki. It is JORAH MORMONT, bearing books.]",1,1,Winter is Coming
JORAH: A small gift for the new Khaleesi. Songs and histories from the Seven Kingdoms.,1,1,Winter is Coming
"DAENERYS: Thank you, ser. Are you from my country?",1,1,Winter is Coming
"JORAH: Ser Jorah Mormont of Bear Island. I served your father for many years. Gods be good, I hope to always serve the rightful king.",1,1,Winter is Coming
[DANY is presented with a chest with three dragon eggs in it.],1,1,Winter is Coming
"ILLYRIO: Dragons’ eggs, Daenerys. From the Shadow Lands beyond Asshai. The ages have turned them to stone, but they will always be beautiful.",1,1,Winter is Coming
"DAENERYS: Thank you, Magister.",1,1,Winter is Coming
"[KHAL DROGO rises and strides forward. DAENERYS follows him, looking sick with fear. The Dothraki crowd behind her as she goes. The KHAL leads her to a white mare.]",1,1,Winter is Coming
"DAENERYS: She’s beautiful. … Ser Jorah, I don’t know how to say ‘thank you’ in Dothraki.",1,1,Winter is Coming
JORAH: There is no word for ‘thank you’ in Dothraki.,1,1,Winter is Coming
[The KHAL puts DANY on her horse and mounts his.],1,1,Winter is Coming
VISERYS: Make him happy.,1,1,Winter is Coming
[The scene shifts to the seaside at sunset. The KHAL begins to unwrap DANY’s dress. She is sobbing. He touches the tears on her face.],1,1,Winter is Coming
KHAL DROGO: No.,1,1,Winter is Coming
DAENERYS: Do you know the Common Tongue?,1,1,Winter is Coming
KHAL DROGO: No.,1,1,Winter is Coming
DAENERYS: Is ‘no’ the only word that you know?,1,1,Winter is Coming
KHAL DROGO: No.,1,1,Winter is Coming
[He takes off her gown and bends her down.],1,1,Winter is Coming
[The scene shifts to Winterfell. Tyrion and the Hound are seated outside the day after the banquet.],1,1,Winter is Coming
"THE HOUND: Rough night, Imp?",1,1,Winter is Coming
"TYRION: If I get through this without squirting from one end or the other, it will be a miracle.",1,1,Winter is Coming
THE HOUND: I didn’t pick you for a hunter.,1,1,Winter is Coming
TYRION: The greatest in the land. My spear never misses.,1,1,Winter is Coming
THE HOUND: It’s not hunting if you pay for it.,1,1,Winter is Coming
[The king and Ned come into view.],1,1,Winter is Coming
ROBERT: Are you as good with a spear as you used to be?,1,1,Winter is Coming
"NED: No, but I’m still better than you.",1,1,Winter is Coming
ROBERT: I know what I’m putting you through. Thank you for saying yes. I only ask you because I need you. You’re a loyal friend. You hear me? A loyal friend. The last one I’ve got.,1,1,Winter is Coming
NED: I hope I’ll serve you well.,1,1,Winter is Coming
"ROBERT: You will. And I’ll make sure you don’t look so f*cking grim all the time. Come on, boys, let’s go kill some boar!",1,1,Winter is Coming
"[The king’s party rides off, NED nodding goodbye to BRAN, whose wolf pup begins sniffing at his feet.]",1,1,Winter is Coming
"BRAN: Come on, you.",1,1,Winter is Coming
"[BRAN begins climbing, his wolf pup crying at the bottom of the castle wall. As he nears the top, he hears a woman and man moaning. Peering in the window, he sees CERSEI and JAIME having s*x. CERSEI sees BRAN.]",1,1,Winter is Coming
CERSEI: Stop. STOP.,1,1,Winter is Coming
[JAIME runs and grabs BRAN at the window.],1,1,Winter is Coming
JAIME: Are you completely mad?,1,1,Winter is Coming
CERSEI: He saw us.,1,1,Winter is Coming
JAIME: It’s all right. It’s all right.,1,1,Winter is Coming
CERSEI: He saw us!,1,1,Winter is Coming
"JAIME: I heard you the first time. (To BRAN) Quite the little climber, aren’t you? How old are you, boy?",1,1,Winter is Coming
BRAN: Ten,1,1,Winter is Coming
.,1,1,Winter is Coming
JAIME: Ten.,1,1,Winter is Coming
"[JAIME looks at CERSEI, who gazes back imploringly.]",1,1,Winter is Coming
JAIME: The things I do for love.,1,1,Winter is Coming
[He shoves BRAN out the window.],1,1,Winter is Coming
/ BLACKOUT /,1,1,Winter is Coming
( Cawing ),2,1,The Kings Road
There was a raven from King's Landing.,2,1,The Kings Road
Jon Arryn is dead.,2,1,The Kings Road
The King rides for Winterfell with the Queen and all the rest of them.,2,1,The Kings Road
The Queen has two brothers?,2,1,The Kings Road
"There's the pretty one, and there's the clever one.",2,1,The Kings Road
I would name you the Hand of the King.,2,1,The Kings Road
We were meant to rule together.,2,1,The Kings Road
"I have a son, you have a daughter. We'll join our houses.",2,1,The Kings Road
The boy I beheaded ... he was talking madness.,2,1,The Kings Road
Said the others slaughtered his friends.,2,1,The Kings Road
Ned: A Wildling ambush.,2,1,The Kings Road
Maybe.,2,1,The Kings Road
"You're Tyrion Lannister. You ... you're Ned Stark's b*st*rd, aren't you?",2,1,The Kings Road
"Let me give you some advice, b*st*rd. Never forget what you are and it can never be used to hurt you.",2,1,The Kings Road
It's a direwolf.,2,1,The Kings Road
There are no direwolves south of the wall.,2,1,The Kings Road
"Now there are five, one for each of the Stark children.",2,1,The Kings Road
What about you?,2,1,The Kings Road
I'm not a Stark.,2,1,The Kings Road
"That one's yours, Snow.",2,1,The Kings Road
"May I present Viserys of House Targaryen, the rightful King of the Andals, and his sister Daenerys?",2,1,The Kings Road
I don't want to be his queen. I want to go home.,2,1,The Kings Road
We go home with an army ...  with Khal Drogo's army.,2,1,The Kings Road
From your sister. She says Jon Arryn was murdered by the Lannisters.,2,1,The Kings Road
She says the King is in danger.,2,1,The Kings Road
What if Jon Arryn told someone?,2,1,The Kings Road
Whatever Jon Arryn knew died with him.,2,1,The Kings Road
The things I do for love.,2,1,The Kings Road
"♪ Game of Thrones 1x02 ♪ The Kingsroad Original Air Date on April 24, 2011",2,1,The Kings Road
♪ ♪,2,1,The Kings Road
"Jorah Mormont : You need to drink, child. And eat.",2,1,The Kings Road
Daenerys Targaryen : Isn't there anything else ?,2,1,The Kings Road
"Jorah Mormont : The Dothraki have two things in abundance : grass and horses. People can't live on grass. In the Shadow Lands beyond Asshai, they say there are fields of ghost grass with stalks as pale as milk that glow in the night. It murders all other grass. The Dothraki believe that one day it will cover everything. That's the way the world will end. It'll get easier.",2,1,The Kings Road
Doreah : Khaleesi !,2,1,The Kings Road
Irri : Your hands.,2,1,The Kings Road
"Jorah Mormont : We're still not far from Pentos, your Grace. Magister Illyrio has extended his hospitality. You'd be more comfortable there.",2,1,The Kings Road
Viserys Targaryen : I have no interest in hospitality or comfort. I'll stay with Drogo until he fulfils his end of the bargain and I have my crown.,2,1,The Kings Road
"Jorah Mormont : As you wish, your Grace.",2,1,The Kings Road
"Viserys Targaryen : Well, Mormont, as brutish as this life is, I suppose it is preferable to beheading. What did Ned Stark want you for ? Buying from a slaver ?",2,1,The Kings Road
Jorah Mormont : Selling to one... Some poachers I caught on my land.,2,1,The Kings Road
"Viserys Targaryen : Under my reign, you won't be punished for such nonsense. You can rest assured of that.",2,1,The Kings Road
"Joffrey Baratheon : Better-looking bitches than you're used to, Uncle. My mother's been looking for you. We ride for King's Landing today.",2,1,The Kings Road
"Tyrion Lannister : Before you go, you will call on Lord and Lady Stark and offer your sympathies.",2,1,The Kings Road
Joffrey Baratheon : What good will my sympathies do them ?,2,1,The Kings Road
Tyrion Lannister : None. But it is expected of you. Your absence has already been noted.,2,1,The Kings Road
Joffrey Baratheon : The boy means nothing to me. And I can't stand the wailing of women.,2,1,The Kings Road
Tyrion Lannister : One word and I'll hit you again.,2,1,The Kings Road
Joffrey Baratheon : I'm telling mother !,2,1,The Kings Road
"Tyrion Lannister : Go ! Tell her. But first you will get to Lord and Lady Stark and you will fall on your knees in front of them and tell them how very sorry you are, that you are at their service, and that all your prayers are with them. Do you understand ?",2,1,The Kings Road
Joffrey Baratheon : You can't...,2,1,The Kings Road
Tyrion Lannister : Do you understand ?,2,1,The Kings Road
"Sandor Clegane : The Prince will remember that, little lord.",2,1,The Kings Road
"Tyrion Lannister : I hope so. If he forgets, be a good dog and remind him. Time for breakfast. Bread. And two of those little fish. And a mug of dark beer to wash it down. And bacon, burned black.",2,1,The Kings Road
Jaime Lannister : Little brother.,2,1,The Kings Road
